Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished,price_per_sqm,amenities_count,size_category_Large,size_category_Medium,size_category_Small,size_category_Studio,occupancy_demand_High Demand,occupancy_demand_Low Demand,occupancy_demand_Medium Demand
18000.0,24.0,0.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18000.0,24.0,0.0,1.0,1.0,1.0,0.0,1.0,3.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18000.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,857.1428571428571,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18000.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,692.3076923076923,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,23.0,0.0,1.0,1.0,1.0,0.0,0.0,3.5,101.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,782.6086956521739,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18000.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,4.6,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,620.6896551724138,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,4.2,301.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,692.3076923076923,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,666.6666666666666,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,600.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,28.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,642.8571428571429,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18000.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,4.1,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,666.6666666666666,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18500.0,28.0,0.0,1.0,1.0,1.0,0.0,1.0,4.1,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,660.7142857142857,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18500.0,22.0,0.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840.9090909090909,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,4.4,165.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,655.1724137931035,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,27.0,0.0,1.0,1.0,1.0,0.0,1.0,4.4,120.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,703.7037037037037,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,3.5,101.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,633.3333333333334,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,4.5,152.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,730.7692307692307,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,4.3,396.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,760.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,863.6363636363636,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,760.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,24.0,0.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,791.6666666666666,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,28.0,0.0,1.0,1.0,1.0,0.0,1.0,4.7,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,678.5714285714286,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,4.6,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,904.7619047619048,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,20.0,0.0,1.0,1.0,1.0,0.0,1.0,3.9,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,950.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19000.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,4.4,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,703.7037037037037,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,3.7,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.6666666666666,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19000.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,950.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,4.2,85.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,655.1724137931035,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,863.6363636363636,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,760.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,20.0,0.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,950.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,3.9,58.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,633.3333333333334,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000.0,27.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,703.7037037037037,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,760.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000.0,21.0,0.0,1.0,1.0,1.0,0.0,1.0,4.4,265.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,904.7619047619048,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,633.3333333333334,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,4.5,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,791.6666666666666,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19000.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,655.1724137931035,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,4.4,77.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,730.7692307692307,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19000.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,655.1724137931035,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19500.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,750.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19500.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,839.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,672.4137931034483,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19500.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,780.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,4.6,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,740.7407407407408,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,606.060606060606,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0,4.2,85.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,666.6666666666666,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,2.0,1.0,1.0,1.0,0.0,0.0,4.5,6377.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,625.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,4.5,152.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,714.2857142857143,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,689.6551724137931,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,1.0,4.2,85.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,666.6666666666666,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,3.9,87.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,769.2307692307693,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20000.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,4.1,254.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,800.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,120.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,606.060606060606,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,666.6666666666666,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,27.0,2.0,1.0,1.0,1.0,0.0,1.0,4.2,85.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,740.7407407407408,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,3.9,87.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,625.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20000.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,136.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,800.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,800.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,4.6,1872.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,800.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,4.2,85.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,800.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,800.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,645.1612903225806,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,2.0,1.0,1.0,1.0,0.0,1.0,4.4,77.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,625.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,800.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,769.2307692307693,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,77.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,606.060606060606,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,34.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,396.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,588.2352941176471,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,2.0,1.0,1.0,1.0,0.0,0.0,4.5,152.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,769.2307692307693,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,31.0,2.0,1.0,1.0,1.0,0.0,1.0,4.4,165.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,645.1612903225806,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,666.6666666666666,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,31.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,645.1612903225806,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,35.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,77.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,571.4285714285714,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,1.0,4.2,301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,666.6666666666666,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,4.4,77.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,606.060606060606,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,165.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,625.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,625.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,4.5,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,689.6551724137931,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,34.0,2.0,1.0,1.0,1.0,0.0,0.0,4.4,77.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,588.2352941176471,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0,4.5,152.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,666.6666666666666,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,23.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,714.2857142857143,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0,4.1,140.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,689.6551724137931,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,2.0,1.0,1.0,1.0,0.0,1.0,4.2,1574.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,769.2307692307693,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,606.060606060606,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,65.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,625.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,27.0,2.0,1.0,1.0,1.0,0.0,1.0,4.5,839.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,740.7407407407408,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,13607.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,740.7407407407408,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,13607.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,689.6551724137931,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,152.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,645.1612903225806,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,606.060606060606,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,769.2307692307693,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,2.0,1.0,1.0,1.0,0.0,1.0,4.7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,34.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,588.2352941176471,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,588.2352941176471,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,1.0,4.4,34.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,606.060606060606,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,31.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,645.1612903225806,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,3.9,87.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,588.2352941176471,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20000.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,4.1,83.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,689.6551724137931,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,689.6551724137931,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,2.0,1.0,1.0,1.0,0.0,1.0,4.4,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,689.6551724137931,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,606.060606060606,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,2.0,1.0,1.0,1.0,0.0,1.0,4.4,297.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,666.6666666666666,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,4.2,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,571.4285714285714,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,2.0,1.0,1.0,1.0,0.0,0.0,4.2,185.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,625.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,165.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,689.6551724137931,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,35.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,34.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,571.4285714285714,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,2.0,1.0,1.0,1.0,0.0,0.0,4.4,165.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,625.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,28.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,714.2857142857143,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,4.7,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,666.6666666666666,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,689.6551724137931,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,375.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,606.060606060606,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.6666666666666,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,588.2352941176471,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,251.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,769.2307692307693,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,606.060606060606,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,4.4,63.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,800.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,625.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,28.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,136.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,714.2857142857143,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,26.0,2.0,1.0,1.0,1.0,0.0,0.0,4.4,37.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,769.2307692307693,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,800.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,29.0,2.0,1.0,1.0,1.0,0.0,1.0,4.7,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,689.6551724137931,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,571.4285714285714,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,571.4285714285714,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
